user_id,total_questions,total_correct_solutions,number_algebra_mistakes,number_trigonometry_mistakes,number_reading_mistakes,number_working_with_formulas_mistakes,course_recommend
9330,45,4,17,3,19,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9331,24,10,0,3,0,14,Курс по логическому мышлению и математике для начинающих
9332,8,8,0,0,0,0,Sleep and recover more. You are best!
9333,44,9,5,7,40,19,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9334,32,5,3,10,17,7,Курс по улучшению внимательности
9335,49,24,4,37,4,0,Курс по тригонометрии
9336,33,5,51,0,1,5,Курс по алгебре
9337,48,28,1,0,21,1,Курс по улучшению внимательности
9338,11,7,2,3,0,0,Курс по тригонометрии
9339,13,8,2,0,5,2,"Курс по олимпиадной алгебре, Курс по улучшению внимательности"
9340,22,12,0,4,0,6,Курс по логическому мышлению и математике для начинающих
9341,45,27,6,0,6,3,"Курс по олимпиадной алгебре, Курс по улучшению внимательности"
9342,20,3,8,9,6,8,"Курс по тригонометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9343,49,22,2,12,3,12,Курс по логическому мышлению и математике для начинающих
9344,32,21,6,2,11,4,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9345,47,41,0,9,1,0,Курс по тригонометрии
9346,31,12,11,10,15,0,"Курс по тригонометрии, Курс по улучшению внимательности, Курс по алгебре"
9347,19,6,2,8,8,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9348,50,3,35,10,0,52,"Курс по олимпиадной геометрии, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9349,46,46,0,0,0,0,"Курс по олимпиадной геометрии, Курс по олимпиадной алгебре"
9350,21,14,1,4,5,5,"Курс по тригонометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9351,21,17,2,0,0,2,Курс по логическому мышлению и математике для начинающих
9352,33,7,3,0,24,11,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9353,32,7,11,7,2,0,Курс по олимпиадной геометрии
9354,49,19,8,4,12,34,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9355,25,11,12,2,0,0,"Курс по олимпиадной геометрии, Курс по алгебре"
9356,15,5,1,11,0,1,Курс по тригонометрии
9357,34,4,3,9,13,12,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9358,1,0,0,2,0,0,Курс по тригонометрии
9359,30,0,0,0,36,1,Курс по улучшению внимательности
9360,16,10,1,0,1,5,"Курс по олимпиадной алгебре, Курс по логическому мышлению и математике для начинающих"
9361,16,13,0,0,0,5,Курс по логическому мышлению и математике для начинающих
9362,25,22,0,1,1,0,Курс по улучшению внимательности
9363,9,4,1,0,6,0,Курс по улучшению внимательности
9364,30,26,1,0,0,7,"Курс по олимпиадной алгебре, Курс по логическому мышлению и математике для начинающих"
9365,29,22,14,0,0,0,Sleep and recover more. You are best!
9366,2,1,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9367,8,6,0,0,1,0,Курс по улучшению внимательности
9368,47,47,0,0,0,0,Курс по олимпиадной геометрии
9369,3,0,0,0,3,0,Курс по улучшению внимательности
9370,50,49,0,0,1,0,Sleep and recover more. You are best!
9371,36,16,4,10,2,4,Sleep and recover more. You are best!
9372,38,4,10,0,0,33,Курс по логическому мышлению и математике для начинающих
9373,13,6,4,1,3,7,"Курс по улучшению внимательности, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9374,26,11,0,10,3,2,Курс по тригонометрии
9375,38,2,38,2,1,32,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9376,39,18,9,14,1,0,Курс по тригонометрии
9377,46,20,11,6,2,17,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9378,8,5,1,0,0,1,Sleep and recover more. You are best!
9379,13,4,2,3,4,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9380,5,1,1,1,4,1,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9381,37,29,7,1,0,4,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9382,12,3,8,3,0,0,Курс по алгебре
9383,43,21,2,0,31,0,Курс по улучшению внимательности
9384,41,9,2,8,3,38,Курс по логическому мышлению и математике для начинающих
9385,23,8,23,1,1,1,"Курс по олимпиадной геометрии, Курс по алгебре"
9386,30,6,3,1,38,7,Курс по улучшению внимательности
9387,50,18,16,30,5,5,Курс по тригонометрии
9388,24,14,6,2,5,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по алгебре"
9389,48,47,0,0,1,0,Sleep and recover more. You are best!
9390,25,13,9,0,8,0,"Курс по улучшению внимательности, Курс по алгебре"
9391,30,6,0,8,6,6,Курс по олимпиадной геометрии
9392,30,11,16,0,10,9,"Курс по улучшению внимательности, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9393,19,1,0,3,13,0,Курс по улучшению внимательности
9394,40,5,1,37,13,9,"Курс по тригонометрии, Курс по улучшению внимательности"
9395,50,34,1,9,10,8,"Курс по олимпиадной алгебре, Курс по тригонометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9396,27,23,0,0,3,1,Курс по улучшению внимательности
9397,46,39,4,0,1,0,Sleep and recover more. You are best!
9398,25,1,10,1,18,11,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9399,46,19,0,1,5,21,Курс по логическому мышлению и математике для начинающих
9400,27,14,7,0,7,1,"Курс по улучшению внимательности, Курс по алгебре"
9401,45,34,0,11,6,6,"Курс по тригонометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9402,26,18,8,0,0,0,Sleep and recover more. You are best!
9403,45,30,2,6,9,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9404,50,40,0,3,4,9,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9405,27,9,5,5,1,6,Курс по олимпиадной геометрии
9406,31,17,4,21,0,4,Курс по тригонометрии
9407,30,26,1,0,0,7,Курс по логическому мышлению и математике для начинающих
9408,24,5,13,4,4,1,Курс по алгебре
9409,14,0,17,0,1,3,Курс по алгебре
9410,35,29,1,1,4,2,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9411,44,13,1,58,0,3,Курс по тригонометрии
9412,44,44,0,0,0,0,Курс по олимпиадной геометрии
9413,38,16,7,14,5,3,Курс по тригонометрии
9414,48,6,6,52,0,33,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9415,10,1,0,12,0,0,Курс по тригонометрии
9416,8,3,0,5,0,1,Курс по тригонометрии
9417,14,3,14,0,1,0,Курс по алгебре
9418,25,8,11,0,2,0,Курс по алгебре
9419,9,7,0,0,1,0,Курс по улучшению внимательности
9420,18,10,12,0,0,0,Курс по алгебре
9421,7,1,6,0,0,0,Курс по алгебре
9422,40,32,9,1,7,0,Курс по улучшению внимательности
9423,44,30,13,1,0,2,Курс по олимпиадной геометрии
9424,12,2,0,14,1,1,Курс по тригонометрии
9425,2,1,2,0,0,0,Курс по алгебре
9426,27,26,0,1,0,0,Sleep and recover more. You are best!
9427,17,3,1,8,1,8,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9428,23,8,9,0,11,0,"Курс по улучшению внимательности, Курс по алгебре"
9429,22,4,0,4,20,8,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9430,26,23,0,0,2,1,Курс по улучшению внимательности
9431,17,11,2,2,7,1,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9432,11,8,2,0,2,0,Курс по улучшению внимательности
9433,18,14,2,0,3,0,Курс по улучшению внимательности
9434,38,2,3,43,4,6,Курс по тригонометрии
9435,12,12,0,0,0,0,Курс по олимпиадной геометрии
9436,27,2,2,49,0,0,Курс по тригонометрии
9437,31,9,0,19,0,0,Курс по тригонометрии
9438,35,2,26,2,0,8,"Курс по олимпиадной геометрии, Курс по алгебре"
9439,20,14,4,2,1,2,Курс по олимпиадной геометрии
9440,33,25,0,5,4,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9441,26,12,0,0,10,2,Курс по улучшению внимательности
9442,11,2,10,0,2,4,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9443,11,10,0,0,0,0,Курс по олимпиадной алгебре
9444,24,4,1,13,4,4,Курс по тригонометрии
9445,10,0,4,7,3,0,Курс по тригонометрии
9446,4,4,0,0,0,0,Sleep and recover more. You are best!
9447,42,9,7,10,5,12,Курс по олимпиадной геометрии
9448,2,1,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9449,36,4,4,0,51,0,Курс по улучшению внимательности
9450,24,8,4,1,0,16,Курс по логическому мышлению и математике для начинающих
9451,44,40,0,0,0,4,Sleep and recover more. You are best!
9452,43,10,16,37,10,5,"Курс по тригонометрии, Курс по улучшению внимательности"
9453,34,14,3,6,18,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9454,49,0,53,1,5,23,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9455,25,3,10,8,3,9,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9456,34,27,0,1,0,5,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9457,30,25,0,0,1,6,Курс по логическому мышлению и математике для начинающих
9458,45,30,0,17,10,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9459,9,7,0,0,3,0,Курс по улучшению внимательности
9460,2,0,0,1,0,2,Курс по логическому мышлению и математике для начинающих
9461,45,27,1,2,26,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9462,12,5,7,0,0,6,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9463,36,25,8,3,2,2,Sleep and recover more. You are best!
9464,4,3,0,0,0,0,Sleep and recover more. You are best!
9465,15,0,2,26,1,0,Курс по тригонометрии
9466,33,4,0,3,8,17,Курс по логическому мышлению и математике для начинающих
9467,12,4,1,3,2,1,Sleep and recover more. You are best!
9468,19,18,1,0,0,0,Sleep and recover more. You are best!
9469,30,3,7,0,19,30,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9470,18,0,11,0,1,11,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9471,35,29,1,4,0,1,"Курс по олимпиадной алгебре, Курс по тригонометрии"
9472,38,31,3,0,9,0,Курс по улучшению внимательности
9473,40,35,0,4,5,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9474,32,24,2,0,11,0,Курс по улучшению внимательности
9475,22,5,3,0,29,0,Курс по улучшению внимательности
9476,24,23,0,0,1,0,"Курс по олимпиадной геометрии, Курс по олимпиадной алгебре"
9477,48,10,4,13,42,3,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9478,34,16,12,24,1,0,"Курс по тригонометрии, Курс по алгебре"
9479,8,5,0,0,0,6,Курс по логическому мышлению и математике для начинающих
9480,46,4,0,10,37,2,Курс по улучшению внимательности
9481,18,5,1,0,24,1,Курс по улучшению внимательности
9482,23,10,2,13,0,1,Курс по тригонометрии
9483,8,4,0,2,1,1,Sleep and recover more. You are best!
9484,36,22,8,1,7,9,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9485,36,21,25,1,0,0,"Курс по олимпиадной геометрии, Курс по алгебре"
9486,43,25,2,5,13,6,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9487,43,23,6,3,2,8,Курс по олимпиадной геометрии
9488,39,6,2,43,1,2,Курс по тригонометрии
9489,27,22,9,0,0,1,Sleep and recover more. You are best!
9490,19,8,1,5,9,0,Курс по улучшению внимательности
9491,23,22,0,0,0,1,Sleep and recover more. You are best!
9492,47,42,2,0,3,4,"Курс по олимпиадной алгебре, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9493,35,18,0,0,12,11,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9494,23,8,4,2,0,22,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9495,12,3,3,0,4,10,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9496,8,0,10,0,1,0,Курс по алгебре
9497,25,23,0,0,0,3,Sleep and recover more. You are best!
9498,14,2,4,15,0,1,Курс по тригонометрии
9499,14,8,2,1,2,3,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9500,1,1,0,0,0,0,Sleep and recover more. You are best!
9501,23,0,10,33,1,0,Курс по тригонометрии
9502,34,2,26,3,10,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по алгебре"
9503,24,22,0,1,1,0,Sleep and recover more. You are best!
9504,14,7,9,1,2,2,"Курс по олимпиадной геометрии, Курс по алгебре"
9505,41,19,1,30,0,5,Курс по тригонометрии
9506,11,11,0,0,0,0,Курс по олимпиадной алгебре
9507,6,1,2,0,2,6,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9508,39,37,1,1,0,0,Курс по олимпиадной алгебре
9509,5,2,0,0,1,1,Курс по улучшению внимательности
9510,20,20,0,0,0,0,Sleep and recover more. You are best!
9511,5,4,0,1,0,0,Курс по тригонометрии
9512,13,7,1,1,5,1,Курс по улучшению внимательности
9513,22,2,5,15,8,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9514,40,6,0,27,1,0,Курс по тригонометрии
9515,41,16,2,0,0,43,Курс по логическому мышлению и математике для начинающих
9516,33,15,13,1,2,5,Курс по алгебре
9517,35,23,0,0,7,12,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9518,36,23,4,2,15,1,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9519,46,23,3,0,4,12,Курс по логическому мышлению и математике для начинающих
9520,25,10,14,6,3,2,Курс по алгебре
9521,19,11,0,4,4,2,Курс по улучшению внимательности
9522,4,3,1,0,0,0,Sleep and recover more. You are best!
9523,27,9,0,11,10,4,"Курс по тригонометрии, Курс по улучшению внимательности"
9524,43,16,50,0,1,0,Курс по алгебре
9525,8,1,0,7,0,0,Курс по тригонометрии
9526,14,3,0,8,0,13,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9527,36,16,3,19,9,5,"Курс по тригонометрии, Курс по улучшению внимательности"
9528,20,6,5,1,12,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9529,41,21,5,7,3,5,Sleep and recover more. You are best!
9530,38,6,0,1,48,1,Курс по улучшению внимательности
9531,4,3,0,0,1,0,Курс по улучшению внимательности
9532,42,27,0,14,0,0,Курс по тригонометрии
9533,3,2,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9534,36,28,3,6,0,1,Курс по тригонометрии
9535,10,8,1,0,0,0,Курс по олимпиадной алгебре
9536,31,28,0,1,0,3,Sleep and recover more. You are best!
9537,23,9,0,18,1,8,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9538,5,1,0,5,0,0,Курс по тригонометрии
9539,45,18,26,7,6,7,Курс по алгебре
9540,46,16,19,31,8,3,"Курс по тригонометрии, Курс по алгебре"
9541,50,43,0,0,13,0,Курс по улучшению внимательности
9542,44,17,8,20,22,2,"Курс по тригонометрии, Курс по улучшению внимательности"
9543,17,11,0,0,9,1,Курс по улучшению внимательности
9544,3,1,1,1,0,0,Курс по олимпиадной геометрии
9545,12,2,0,7,0,1,Курс по тригонометрии
9546,42,18,12,4,13,9,Курс по улучшению внимательности
9547,11,9,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9548,47,38,4,0,9,0,"Курс по олимпиадной алгебре, Курс по улучшению внимательности"
9549,4,4,0,0,0,0,Курс по олимпиадной алгебре
9550,32,11,2,30,1,0,Курс по тригонометрии
9551,13,4,0,0,9,4,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9552,39,30,2,9,0,0,Курс по тригонометрии
9553,35,15,0,5,0,19,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9554,22,11,3,6,3,9,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9555,2,1,0,1,0,1,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9556,46,14,2,4,20,24,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9557,26,24,1,0,0,1,Курс по олимпиадной геометрии
9558,23,10,9,5,0,8,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9559,49,28,7,0,17,1,Курс по улучшению внимательности
9560,10,4,0,1,0,6,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9561,48,21,0,51,3,1,Курс по тригонометрии
9562,28,21,0,0,8,6,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9563,42,35,3,1,1,1,Курс по олимпиадной геометрии
9564,50,38,0,4,6,4,Курс по улучшению внимательности
9565,14,12,0,0,0,3,Курс по логическому мышлению и математике для начинающих
9566,14,8,4,3,3,0,"Курс по улучшению внимательности, Курс по алгебре"
9567,2,1,0,1,0,0,Курс по тригонометрии
9568,14,12,1,0,0,0,Sleep and recover more. You are best!
9569,42,33,8,0,4,5,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9570,31,4,22,1,2,4,Курс по алгебре
9571,15,6,2,6,8,3,"Курс по тригонометрии, Курс по улучшению внимательности"
9572,38,16,30,3,0,5,"Курс по олимпиадной геометрии, Курс по алгебре"
9573,36,25,3,1,2,5,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9574,17,16,0,1,0,0,Курс по олимпиадной алгебре
9575,33,3,29,0,5,7,Курс по алгебре
9576,40,31,3,3,1,1,Sleep and recover more. You are best!
9577,19,11,4,2,1,5,Курс по логическому мышлению и математике для начинающих
9578,49,25,1,18,1,0,Курс по тригонометрии
9579,48,41,1,6,1,0,"Курс по олимпиадной алгебре, Курс по тригонометрии"
9580,7,0,0,3,2,2,Курс по олимпиадной геометрии
9581,39,36,2,1,2,0,Sleep and recover more. You are best!
9582,50,6,9,11,7,14,Sleep and recover more. You are best!
9583,28,27,0,0,1,0,Курс по олимпиадной алгебре
9584,39,12,4,1,22,1,Курс по улучшению внимательности
9585,46,3,1,8,5,48,Курс по логическому мышлению и математике для начинающих
9586,35,19,3,11,3,14,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9587,42,11,0,31,9,3,Курс по тригонометрии
9588,2,2,0,0,0,0,Sleep and recover more. You are best!
9589,8,7,0,1,1,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9590,29,22,5,0,0,2,Sleep and recover more. You are best!
9591,20,13,6,1,4,0,Курс по улучшению внимательности
9592,4,4,0,0,0,0,Sleep and recover more. You are best!
9593,15,5,0,10,2,3,Курс по тригонометрии
9594,14,7,1,5,0,0,Курс по тригонометрии
9595,20,12,0,11,0,3,Курс по тригонометрии
9596,25,8,0,1,32,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9597,47,42,3,1,1,0,Sleep and recover more. You are best!
9598,3,3,0,0,0,0,Sleep and recover more. You are best!
9599,21,0,16,3,0,15,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9600,1,0,0,1,0,0,Курс по тригонометрии
9601,3,3,0,0,0,0,Курс по олимпиадной геометрии
9602,1,0,0,1,0,0,Курс по тригонометрии
9603,22,17,2,1,4,2,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9604,31,4,1,30,5,5,Курс по тригонометрии
9605,47,32,3,11,4,14,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9606,11,1,2,1,2,5,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9607,41,5,2,0,65,5,Курс по улучшению внимательности
9608,26,20,1,1,4,0,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9609,5,1,0,2,1,2,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9610,14,0,16,0,0,1,Курс по алгебре
9611,8,2,10,0,0,0,Курс по алгебре
9612,27,17,0,0,19,1,Курс по улучшению внимательности
9613,32,18,4,0,2,13,Курс по логическому мышлению и математике для начинающих
9614,50,27,13,7,15,13,"Курс по улучшению внимательности, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9615,49,3,13,0,28,44,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9616,36,18,4,11,0,6,Курс по тригонометрии
9617,50,49,0,1,0,0,Sleep and recover more. You are best!
9618,41,39,0,0,0,3,Sleep and recover more. You are best!
9619,23,2,6,2,19,6,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9620,7,1,0,0,9,0,Курс по улучшению внимательности
9621,37,35,0,0,1,0,Sleep and recover more. You are best!
9622,13,0,4,0,4,16,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9623,7,6,0,0,1,0,Курс по улучшению внимательности
9624,49,47,3,0,0,0,Sleep and recover more. You are best!
9625,11,0,6,4,1,0,Курс по алгебре
9626,25,8,7,10,2,1,Курс по тригонометрии
9627,35,31,0,3,1,4,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9628,49,17,0,0,27,2,Курс по улучшению внимательности
9629,24,5,4,12,10,3,"Курс по тригонометрии, Курс по улучшению внимательности"
9630,4,2,2,1,0,1,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9631,36,9,18,24,0,10,"Курс по тригонометрии, Курс по алгебре"
9632,1,1,0,0,0,0,Sleep and recover more. You are best!
9633,32,29,3,1,0,0,Sleep and recover more. You are best!
9634,35,4,25,2,8,3,Курс по алгебре
9635,22,16,4,0,3,2,Курс по улучшению внимательности
9636,1,1,0,0,0,0,Курс по олимпиадной алгебре
9637,31,0,33,0,0,0,Курс по алгебре
9638,46,7,6,12,8,38,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9639,46,12,10,32,19,9,"Курс по тригонометрии, Курс по улучшению внимательности"
9640,36,8,1,12,0,16,Курс по логическому мышлению и математике для начинающих
9641,38,7,0,0,12,41,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9642,7,7,0,0,0,0,Sleep and recover more. You are best!
9643,33,7,7,11,28,4,Курс по улучшению внимательности
9644,38,12,2,26,0,26,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9645,45,22,0,14,0,7,Курс по тригонометрии
9646,10,7,0,0,4,0,Курс по улучшению внимательности
9647,7,7,0,0,0,0,Sleep and recover more. You are best!
9648,32,22,1,2,7,6,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9649,20,9,7,1,14,0,"Курс по улучшению внимательности, Курс по алгебре"
9650,43,34,1,16,1,1,"Курс по олимпиадной алгебре, Курс по тригонометрии"
9651,45,29,14,2,0,0,Sleep and recover more. You are best!
9652,10,3,0,5,1,0,Курс по тригонометрии
9653,18,16,1,2,0,0,"Курс по олимпиадной алгебре, Курс по тригонометрии"
9654,19,17,1,0,1,0,Курс по улучшению внимательности
9655,45,34,5,2,7,3,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9656,11,7,0,0,5,0,Курс по улучшению внимательности
9657,5,4,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9658,48,40,0,7,0,3,Курс по тригонометрии
9659,50,5,1,45,8,4,Курс по тригонометрии
9660,7,1,4,5,1,2,"Курс по тригонометрии, Курс по алгебре"
9661,10,6,0,0,5,1,Курс по улучшению внимательности
9662,1,0,0,1,0,0,Курс по тригонометрии
9663,42,39,0,3,0,1,Sleep and recover more. You are best!
9664,21,7,2,11,6,8,"Курс по тригонометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9665,17,3,15,12,1,0,"Курс по тригонометрии, Курс по алгебре"
9666,17,1,11,0,4,0,Курс по алгебре
9667,2,2,0,0,0,0,Курс по олимпиадной геометрии
9668,4,4,0,0,0,0,Sleep and recover more. You are best!
9669,42,8,0,0,0,62,Курс по логическому мышлению и математике для начинающих
9670,20,13,0,1,4,1,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9671,6,5,0,1,0,0,Курс по тригонометрии
9672,22,3,10,4,2,6,"Курс по олимпиадной геометрии, Курс по алгебре"
9673,24,14,7,0,1,0,Курс по алгебре
9674,39,37,1,0,0,0,Sleep and recover more. You are best!
9675,37,0,2,34,4,3,Курс по тригонометрии
9676,22,4,0,24,2,0,Курс по тригонометрии
9677,38,31,3,3,1,0,Sleep and recover more. You are best!
9678,13,12,0,0,1,0,Sleep and recover more. You are best!
9679,26,26,0,0,0,0,Sleep and recover more. You are best!
9680,23,10,2,2,4,4,Курс по улучшению внимательности
9681,43,43,0,0,0,0,Sleep and recover more. You are best!
9682,4,3,1,0,0,0,Sleep and recover more. You are best!
9683,14,5,7,1,4,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по алгебре"
9684,3,3,0,0,0,0,Sleep and recover more. You are best!
9685,43,37,2,3,3,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9686,33,5,0,26,3,7,Курс по тригонометрии
9687,39,29,4,0,3,2,Sleep and recover more. You are best!
9688,30,29,0,0,1,0,Sleep and recover more. You are best!
9689,48,1,5,20,16,21,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9690,1,0,0,1,0,0,Курс по тригонометрии
9691,23,21,1,0,0,0,Sleep and recover more. You are best!
9692,34,13,3,10,24,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9693,48,27,9,23,4,4,Курс по тригонометрии
9694,26,9,0,34,2,0,Курс по тригонометрии
9695,2,2,0,0,0,0,Sleep and recover more. You are best!
9696,15,12,3,1,1,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9697,19,13,2,2,1,0,Курс по олимпиадной геометрии
9698,4,1,0,0,6,0,Курс по улучшению внимательности
9699,38,5,52,6,9,0,"Курс по олимпиадной геометрии, Курс по алгебре"
9700,4,0,0,2,0,2,Курс по логическому мышлению и математике для начинающих
9701,4,3,0,0,0,1,Курс по логическому мышлению и математике для начинающих
9702,19,15,3,0,1,1,Sleep and recover more. You are best!
9703,29,10,22,1,1,4,Курс по алгебре
9704,21,1,1,15,6,9,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9705,48,12,38,4,10,13,Курс по алгебре
9706,18,1,10,1,0,11,"Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
9707,41,33,7,0,0,0,Sleep and recover more. You are best!
9708,46,42,0,4,1,0,Sleep and recover more. You are best!
9709,16,9,1,9,0,2,Курс по тригонометрии
9710,10,4,2,0,1,7,Курс по логическому мышлению и математике для начинающих
9711,43,33,3,5,3,1,Курс по олимпиадной алгебре
9712,33,32,0,0,1,0,Sleep and recover more. You are best!
9713,14,1,3,5,6,8,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9714,4,2,0,0,2,0,Курс по улучшению внимательности
9715,34,18,3,0,8,7,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9716,39,32,4,2,0,1,Курс по олимпиадной геометрии
9717,45,44,0,0,1,0,Sleep and recover more. You are best!
9718,38,6,0,9,15,14,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9719,16,13,0,2,1,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9720,20,4,4,1,8,16,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9721,46,15,20,7,9,7,"Курс по олимпиадной геометрии, Курс по алгебре"
